# Word's own rendering of floating-image-wrap.docx, as the place every mark of it landed.
# Written by `cargo xtask compare`. Not by hand, and not read by anything
# but the comparison. In points, one mark to a line, of two kinds:
#   word  page  x  baseline  text
#   mark  page  x0  y0  x1  y1
# document 4e5f80f7  export 67d00bda  reading 1589c59f
# Stale? `cargo xtask compare --refresh` renews it, and needs Word for that
# one document. Everything else goes on working without it.
word	1	192.050	162.020	Text
word	1	214.586	162.020	that
word	1	237.242	162.020	must
word	1	264.458	162.020	flow
word	1	288.326	162.020	around
word	1	326.102	162.020	the
word	1	345.050	162.020	floating
word	1	384.722	162.020	image.
word	1	419.990	162.020	Text
word	1	442.406	162.020	that
word	1	465.062	162.020	must
word	1	492.278	162.020	flow
word	1	72.024	178.940	around
word	1	109.788	178.940	the
word	1	340.030	178.940	floating
word	1	379.822	178.940	image.
word	1	415.090	178.940	Text
word	1	437.626	178.940	that
word	1	460.174	178.940	must
word	1	487.390	178.940	flow
word	1	72.024	195.980	around
word	1	109.788	195.980	the
word	1	340.030	195.980	floating
word	1	379.822	195.980	image.
word	1	415.090	195.980	Text
word	1	437.626	195.980	that
word	1	460.174	195.980	must
word	1	487.390	195.980	flow
word	1	72.024	212.900	around
word	1	109.788	212.900	the
word	1	340.030	212.900	floating
word	1	379.822	212.900	image.
word	1	415.090	212.900	Text
word	1	437.626	212.900	that
word	1	460.174	212.900	must
word	1	487.390	212.900	flow
word	1	72.024	229.820	around
word	1	109.788	229.820	the
word	1	340.030	229.820	floating
word	1	379.822	229.820	image.
word	1	415.090	229.820	Text
word	1	437.626	229.820	that
word	1	460.174	229.820	must
word	1	487.390	229.820	flow
word	1	72.024	246.890	around
word	1	109.788	246.890	the
word	1	340.030	246.890	floating
word	1	379.822	246.890	image.
word	1	415.090	246.890	Text
word	1	437.626	246.890	that
word	1	460.174	246.890	must
word	1	487.390	246.890	flow
word	1	72.024	263.810	around
word	1	109.788	263.810	the
word	1	340.030	263.810	floating
word	1	379.822	263.810	image.
word	1	415.090	263.810	Text
word	1	437.626	263.810	that
word	1	460.174	263.810	must
word	1	487.390	263.810	flow
word	1	72.024	280.850	around
word	1	109.788	280.850	the
word	1	340.030	280.850	floating
word	1	379.822	280.850	image.
word	1	415.090	280.850	Text
word	1	437.626	280.850	that
word	1	460.174	280.850	must
word	1	487.390	280.850	flow
word	1	72.024	297.770	around
word	1	109.788	297.770	the
word	1	340.030	297.770	floating
word	1	379.822	297.770	image.
word	1	415.090	297.770	Text
word	1	437.626	297.770	that
word	1	460.174	297.770	must
word	1	487.390	297.770	flow
word	1	72.024	314.690	around
word	1	109.788	314.690	the
word	1	128.736	314.690	floating
word	1	168.420	314.690	image.
word	1	203.688	314.690	Text
word	1	226.224	314.690	that
word	1	248.880	314.690	must
word	1	276.096	314.690	flow
word	1	299.964	314.690	around
word	1	337.728	314.690	the
word	1	356.664	314.690	floating
word	1	396.348	314.690	image.
word	1	431.628	314.690	Text
word	1	454.164	314.690	that
word	1	476.820	314.690	must
word	1	504.036	314.690	flow
word	1	72.024	331.730	around
word	1	109.788	331.730	the
word	1	128.736	331.730	floating
word	1	168.420	331.730	image.
word	1	203.688	331.730	Text
word	1	226.224	331.730	that
word	1	248.880	331.730	must
word	1	276.290	331.730	flow
word	1	300.158	331.730	around
word	1	337.922	331.730	the
word	1	356.858	331.730	floating
word	1	396.542	331.730	image.
word	1	431.822	331.730	Text
word	1	454.358	331.730	that
word	1	477.014	331.730	must
word	1	504.230	331.730	flow
word	1	72.024	348.650	around
word	1	109.788	348.650	the
word	1	128.736	348.650	floating
word	1	168.420	348.650	image.
word	1	203.688	348.650	Text
word	1	226.224	348.650	that
word	1	248.880	348.650	must
word	1	276.096	348.650	flow
word	1	299.964	348.650	around
word	1	337.728	348.650	the
word	1	356.664	348.650	floating
word	1	396.348	348.650	image.
word	1	431.628	348.650	Text
word	1	454.164	348.650	that
word	1	476.820	348.650	must
word	1	504.036	348.650	flow
word	1	72.024	365.690	around
word	1	109.788	365.690	the
word	1	128.736	365.690	floating
word	1	168.420	365.690	image.
word	1	203.688	365.690	Text
word	1	226.224	365.690	that
word	1	248.880	365.690	must
word	1	276.096	365.690	flow
word	1	299.964	365.690	around
word	1	337.728	365.690	the
word	1	356.664	365.690	floating
word	1	396.348	365.690	image.
word	1	431.628	365.690	Text
word	1	454.164	365.690	that
word	1	476.820	365.690	must
word	1	504.036	365.690	flow
word	1	72.024	382.610	around
word	1	109.788	382.610	the
word	1	128.736	382.610	floating
word	1	168.476	382.610	image.
word	1	203.744	382.610	Text
word	1	226.280	382.610	that
word	1	248.936	382.610	must
word	1	276.152	382.610	flow
word	1	300.020	382.610	around
word	1	337.784	382.610	the
word	1	356.720	382.610	floating
word	1	396.404	382.610	image.
word	1	431.684	382.610	Text
word	1	454.220	382.610	that
word	1	476.876	382.610	must
word	1	504.092	382.610	flow
word	1	72.024	399.530	around
word	1	109.788	399.530	the
word	1	128.736	399.530	floating
word	1	168.420	399.530	image.
word	1	203.688	399.530	Text
word	1	226.224	399.530	that
word	1	248.880	399.530	must
word	1	276.096	399.530	flow
word	1	299.964	399.530	around
word	1	337.728	399.530	the
word	1	356.664	399.530	floating
word	1	396.348	399.530	image.
word	1	431.628	399.530	Text
word	1	454.164	399.530	that
word	1	476.820	399.530	must
word	1	504.036	399.530	flow
word	1	72.024	416.590	around
word	1	109.788	416.590	the
word	1	128.736	416.590	floating
word	1	168.420	416.590	image.
word	1	203.688	416.590	Text
word	1	226.224	416.590	that
word	1	248.880	416.590	must
word	1	276.096	416.590	flow
word	1	299.964	416.590	around
word	1	337.728	416.590	the
word	1	356.664	416.590	floating
word	1	396.348	416.590	image.
word	1	431.628	416.590	Text
word	1	454.164	416.590	that
word	1	477.220	416.590	must
word	1	504.436	416.590	flow
word	1	72.024	433.510	around
word	1	109.788	433.510	the
word	1	128.736	433.510	floating
word	1	168.420	433.510	image.
word	1	203.688	433.510	Text
word	1	226.224	433.510	that
word	1	248.880	433.510	must
word	1	276.096	433.510	flow
word	1	299.964	433.510	around
word	1	337.728	433.510	the
word	1	356.664	433.510	floating
word	1	396.348	433.510	image.
word	1	431.628	433.510	Text
word	1	454.164	433.510	that
word	1	476.820	433.510	must
word	1	504.036	433.510	flow
word	1	72.024	450.550	around
word	1	109.788	450.550	the
word	1	128.736	450.550	floating
word	1	168.420	450.550	image.
word	1	203.688	450.550	Text
word	1	226.224	450.550	that
